,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,RAG_annotation,RAG_aggrement_modified,RAG_aggrement_modified_new
290,2290,5,Lung,0.75,"GENE82,GENE39,GENE52,POSTN,GENE37,VWF,GENE71,COL15A1,GENE48,ZNF385D,ENPP2,PLVAP,EMCN,INHBB,SPARCL1,SPRY1,GENE55",Bronchial Vessel,,,Endothelial cells,CL:0000115,unclassified,"{'CL:0002328': 0, 'CL:0002202': 1, 'UBERON:0002031': 1, 'CL:0002632': 2, 'UBERON:0008397': 2, 'CL:0002209': 2, 'UBERON:0002185': 2, 'CL:0002368': 3, 'UBERON:0004815': 3, 'UBERON:0007196': 3, 'UBERON:0000117': 3, 'UBERON:0002224': 3, 'CL:0002076': 4, 'UBERON:0004802': 4, 'UBERON:0001558': 4, 'PR:000050567': 4, 'UBERON:0000062': 4, 'UBERON:0004119': 4, 'UBERON:0003126': 4, 'UBERON:0007592': 4, 'UBERON:0000025': 4, 'UBERON:0000483': 4, 'UBERON:0000065': 4, 'UBERON:0000464': 4, 'UBERON:0002323': 4, 'UBERON:0000915': 4, 'BFO:0000002': 5, 'CL:0000066': 5, 'CL:0000223': 5, 'UBERON:0004807': 5, 'UBERON:0005911': 5, 'UBERON:0010499': 5, 'UBERON:0000072': 5, 'UBERON:0001004': 5, 'UBERON:0000170': 5, 'BFO:0000040': 5, 'PR:000000001': 5, 'UBERON:0010000': 5, 'GO:0008150': 5, 'UBERON:0000467': 5, 'UBERON:0006984': 5, 'UBERON:0000111': 5, 'UBERON:0000061': 5, 'UBERON:0000925': 5, 'NCBITaxon:7742': 5, 'UBERON:0008947': 5, 'UBERON:0000485': 5, 'UBERON:0007601': 5, 'UBERON:0004111': 5, 'UBERON:0013522': 5, 'PATO:0002299': 5, 'UBERON:0000479': 5, 'GO:0005911': 5, 'UBERON:0005769': 5, 'NCBITaxon:33208': 5, 'UBERON:0001005': 5, 'UBERON:0007026': 5, 'BFO:0000004': 5, 'UBERON:0000466': 5, 'UBERON:0002553': 5, 'UBERON:0003886': 5, 'UBERON:0011997': 5, 'UBERON:0009569': 5, 'UBERON:0011676': 5, 'UBERON:0014477': 5, 'CL:0000255': 6, 'CL:0002321': 6, 'UBERON:0010498': 6, 'GO:0003016': 6, 'GO:0007585': 6, 'NCBITaxon:33213': 6, 'UBERON:0000066': 6, 'UBERON:0034925': 6, 'UBERON:0002167': 6, 'UBERON:0002168': 6, 'PR:000018263': 6, 'GO:0006412': 6, 'CL:0000000': 6, 'PATO:0001993': 6, 'BFO:0000015': 6, 'UBERON:0000468': 6, 'UBERON:0010199': 6, 'BFO:0000003': 6, 'UBERON:0000105': 6, 'UBERON:0000068': 6, 'UBERON:0000110': 6, 'GO:0048513': 6, 'NCBITaxon:6072': 6, 'UBERON:0000465': 6, 'UBERON:0000106': 6, 'UBERON:0000071': 6, 'UBERON:0000923': 6, 'UBERON:0006595': 6, 'NCBITaxon:89593': 6, 'UBERON:0001048': 6, 'UBERON:0003258': 6, 'UBERON:0000490': 6, 'UBERON:0012274': 6, 'CL:0000067': 6, 'UBERON:0013686': 6, 'UBERON:0000064': 6, 'UBERON:0000060': 6, 'PATO:0001873': 6, 'PATO:0002078': 6, 'GO:0031012': 6, 'GO:0070161': 6, 'UBERON:0005764': 6, 'GO:0005587': 6, 'GO:0005604': 6, 'NCBITaxon:33154': 6, 'UBERON:0003103': 6, 'UBERON:0034874': 6, 'UBERON:0006598': 6, 'UBERON:0000926': 6, 'UBERON:0001555': 6, 'UBERON:0000109': 6, 'BFO:0000141': 6, 'UBERON:0001062': 6, 'UBERON:0000463': 6, 'UBERON:0000481': 6, 'UBERON:0000475': 6, 'UBERON:0002100': 6, 'UBERON:0013701': 6, 'UBERON:0010912': 6, 'UBERON:0002090': 6, 'NCBITaxon:2759': 7, 'GO:0003008': 7, 'GO:0032501': 7, 'UBERON:0000092': 7, 'UBERON:0002048': 7, 'CHEBI:50047': 7, 'CHEBI:33708': 7, 'GO:0009059': 7, 'GO:0019538': 7, 'GO:0006415': 7, 'GO:0006414': 7, 'CHEBI:36080': 7, 'GO:0010467': 7, 'GO:0006413': 7, 'GO:0005634': 7, 'NCBITaxon:131567': 7, 'PATO:0001992': 7, 'UBERON:0000000': 7, 'UBERON:0000104': 7, 'GO:0009790': 7, 'GO:0001841': 7, 'GO:0048856': 7, 'UBERON:0010316': 7, 'UBERON:0000307': 7, 'NCBITaxon:7711': 7, 'UBERON:0005423': 7, 'UBERON:0015833': 7, 'CL:0000075': 7, 'CL:0000064': 7, 'UBERON:0004923': 7, 'PATO:0002007': 7, 'PATO:0000411': 7, 'PATO:0002014': 7, 'GO:0030312': 7, 'GO:0030054': 7, 'UBERON:0000476': 7, 'GO:0098642': 7, 'GO:0098651': 7, 'GO:0062023': 7, 'UBERON:0034947': 7, 'CHEBI:25805': 7, 'UBERON:0002050': 7, 'CL:0000222': 7, 'UBERON:0006603': 7, 'UBERON:0001007': 7, 'UBERON:0000165': 7, 'UBERON:0000108': 7, 'GO:0007369': 7, 'UBERON:0003942': 7, 'PATO:0002198': 7, 'UBERON:0000075': 7, 'UBERON:0034929': 7, 'UBERON:0001009': 7, 'UBERON:0001015': 7, 'UBERON:0001016': 7, 'UBERON:0001434': 7, 'UBERON:0002416': 7, 'UBERON:0000916': 7, 'UBERON:0013702': 7, 'UBERON:0011216': 7, 'UBERON:0004288': 7, 'UBERON:0005944': 7, 'UBERON:0011138': 7, 'UBERON:0003089': 7, 'GO:0009791': 8, 'UBERON:0000171': 8, 'UBERON:0005178': 8, 'UBERON:0015212': 8, 'NCBITaxon:7776': 8, 'UBERON:0000118': 8, 'UBERON:0009778': 8, 'GO:0043170': 8, 'GO:0044249': 8, 'CHEBI:33694': 8, 'GO:0044238': 8, 'GO:0032984': 8, 'GO:0044237': 8, 'GO:0001677': 8, 'GO:0043231': 8, 'NCBITaxon:1': 8, 'PATO:0001995': 8, 'GO:0007275': 8, 'UBERON:0000922': 8, 'GO:0001838': 8, 'GO:0021915': 8, 'UBERON:0001049': 8, 'GO:0032502': 8, 'UBERON:0005291': 8, 'UBERON:0002532': 8, 'UBERON:0007010': 8, 'NCBITaxon:33511': 8, 'UBERON:0003929': 8, 'UBERON:0001041': 8, 'GO:0005929': 8, 'PATO:0002266': 8, 'PATO:0002006': 8, 'PATO:0000947': 8, 'PATO:0000141': 8, 'GO:0110165': 8, 'GO:0071944': 8, 'GO:0005581': 8, 'GO:0098645': 8, 'UBERON:0034873': 8, 'GO:0022600': 8, 'UBERON:0004921': 8, 'UBERON:0035804': 8, 'UBERON:0000107': 8, 'GO:0048598': 8, 'GO:0001705': 8, 'GO:0001706': 8, 'GO:0001707': 8, 'UBERON:0001032': 8, 'GO:0019233': 8, 'GO:0050975': 8, 'PATO:0001018': 8, 'UBERON:0004765': 8, 'UBERON:0000014': 8, 'UBERON:0001021': 8, 'UBERON:0002049': 8, 'GO:0003013': 8, 'UBERON:0000383': 8, 'UBERON:0001630': 8, 'GO:0050877': 8, 'CL:0000540': 8, 'CL:0002319': 8, 'UBERON:0016880': 8, 'UBERON:0004770': 8, 'UBERON:0002204': 8, 'UBERON:0007376': 8, 'UBERON:0013514': 8, 'UBERON:0002417': 8, 'UBERON:0011137': 8, 'UBERON:0002091': 8, 'UBERON:0005856': 8, 'UBERON:0007530': 8, 'UBERON:0002329': 8, 'UBERON:0002075': 9, 'UBERON:0005181': 9, 'UBERON:0005153': 9, 'UBERON:0004872': 9, 'UBERON:0005597': 9, 'UBERON:0005906': 9, 'UBERON:0000977': 9, 'UBERON:0002402': 9, 'GO:0008152': 9, 'GO:0009058': 9, 'GO:0022411': 9, 'GO:0043933': 9, 'GO:0032991': 9, 'GO:0009987': 9, 'GO:0022618': 9, 'GO:0044207': 9, 'GO:0043227': 9, 'GO:0043229': 9, 'PATO:0001241': 9, 'GO:0072175': 9, 'GO:0016331': 9, 'GO:0035295': 9, 'GO:0060429': 9, 'GO:0007399': 9, 'GO:0043009': 9, 'UBERON:0003914': 9, 'UBERON:0010371': 9, 'UBERON:0016879': 9, 'UBERON:0005068': 9, 'CL:0000352': 9, 'GO:0120025': 9, 'GO:0030990': 9, 'PATO:0000052': 9, 'PATO:0002318': 9, 'PATO:0000051': 9, 'CARO:0000000': 9, 'GO:0005575': 9, 'GO:0098644': 9, 'GO:0099081': 9, 'PATO:0001547': 9, 'GO:0007586': 9, 'UBERON:0000930': 9, 'GO:0040016': 9, 'GO:0009653': 9, 'GO:0001704': 9, 'GO:0007398': 9, 'UBERON:0000924': 9, 'GO:0007492': 9, 'GO:0048332': 9, 'UBERON:0015203': 9, 'GO:0007600': 9, 'UBERON:0004456': 9, 'GO:0050954': 9, 'UBERON:0004121': 9, 'UBERON:0034944': 9, 'UBERON:0001003': 9, 'UBERON:0002067': 9, 'UBERON:0002097': 9, 'UBERON:0000122': 9, 'UBERON:0000010': 9, 'PATO:0002045': 9, 'UBERON:0002342': 9, 'UBERON:0000477': 9, 'UBERON:0000179': 9, 'UBERON:0007798': 9, 'UBERON:0000055': 9, 'GO:0003012': 9, 'UBERON:0005090': 9, 'UBERON:0002385': 9, 'CL:0000393': 9, 'CL:0000404': 9, 'GO:0019226': 9, 'CL:0000031': 9, 'GO:0040011': 9, 'UBERON:0000982': 9, 'UBERON:0003102': 9, 'UBERON:0007383': 9, 'UBERON:0000026': 9, 'UBERON:0011249': 9, 'UBERON:0007524': 9, 'UBERON:0011585': 9, 'CL:0000335': 9, 'UBERON:0003104': 9, 'GO:0016477': 9, 'UBERON:0007503': 9, 'UBERON:0003059': 9, 'UBERON:0005177': 10, 'UBERON:0005157': 10, 'UBERON:0003081': 10, 'UBERON:0000042': 10, 'UBERON:0000077': 10, 'UBERON:0002400': 10, 'UBERON:0002401': 10, 'PATO:0001748': 10, 'NCBITaxon:32524': 10, 'UBERON:0035809': 10, 'UBERON:0003887': 10, 'GO:0016043': 10, 'GO:0065003': 10, 'GO:0071826': 10, 'GO:0022613': 10, 'GO:1990904': 10, 'GO:0005737': 10, 'GO:0043226': 10, 'GO:0016020': 10, 'GO:0005622': 10, 'PATO:0000001': 10, 'GO:0035148': 10, 'GO:0060562': 10, 'GO:0002009': 10, 'GO:0009888': 10, 'GO:0048731': 10, 'GO:0009792': 10, 'CL:0002077': 10, 'UBERON:0002346': 10, 'UBERON:0001017': 10, 'UBERON:0007135': 10, 'CL:0000052': 10, 'GO:0042995': 10, 'GO:0098590': 10, 'GO:0035735': 10, 'GO:0099080': 10, 'PATO:0015006': 10, 'GO:0051301': 10, 'GO:0048646': 10, 'CL:0000221': 10, 'UBERON:0006601': 10, 'GO:0048729': 10, 'GO:0007498': 10, 'UBERON:0034923': 10, 'UBERON:3000961': 10, 'UBERON:0003055': 10, 'UBERON:0010314': 10, 'UBERON:0013754': 10, 'UBERON:0002072': 10, 'GO:0071953': 10, 'UBERON:0011860': 10, 'UBERON:0002384': 10, 'UBERON:0010083': 10, 'UBERON:0002199': 10, 'UBERON:0011272': 10, 'UBERON:0005162': 10, 'GO:0043005': 10, 'PATO:0000402': 10, 'UBERON:0003075': 10, 'UBERON:0005062': 10, 'CL:0000333': 10, 'UBERON:0006314': 10, 'UBERON:0002193': 10, 'UBERON:0004535': 10, 'CL:0000187': 10, 'UBERON:0004120': 10, 'GO:0006936': 10, 'CL:0000211': 10, 'GO:0001508': 10, 'GO:0007268': 10, 'GO:0007154': 10, 'CL:0000055': 10, 'UBERON:0004905': 10, 'UBERON:0000076': 10, 'CL:0000057': 10, 'CL:0008019': 10, 'GO:0048870': 10, 'UBERON:0003077': 10, 'UBERON:0007282': 10, 'UBERON:0001136': 11, 'UBERON:0003727': 11, 'UBERON:0022350': 11, 'UBERON:0008946': 11, 'PATO:0001857': 11, 'NCBITaxon:32523': 11, 'GO:0071840': 11, 'GO:0022607': 11, 'GO:0044085': 11, 'CHEBI:33697': 11, 'BFO:0000020': 11, 'GO:0035239': 11, 'CL:0000133': 11, 'CL:0000723': 11, 'GO:0005886': 11, 'GO:0042073': 11, 'GO:0060271': 11, 'PATO:0010001': 11, 'UBERON:0000487': 11, 'UBERON:0001013': 11, 'UBERON:0011825': 11, 'GO:0099512': 11, 'GO:0098643': 11, 'UBERON:0004016': 11, 'PATO:0002009': 11, 'UBERON:0002328': 11, 'UBERON:0007284': 11, 'UBERON:0005061': 11, 'CL:0000219': 11, 'CL:0011012': 11, 'CL:0011026': 11, 'CL:0007004': 11, 'PATO:0001548': 11, 'UBERON:0000948': 11, 'UBERON:0001981': 11, 'CL:0000183': 11, 'CL:0000056': 11, 'GO:0042391': 11, 'GO:0098916': 11, 'GO:0045202': 11, 'CL:0011115': 11, 'UBERON:0034921': 11, 'CL:0002320': 11, 'CL:0000134': 11, 'UBERON:0007285': 11, 'UBERON:0009618': 11, 'UBERON:0012275': 12, 'CL:0000077': 12, 'UBERON:0001780': 12, 'UBERON:0000353': 12, 'PATO:0002005': 12, 'NCBITaxon:1338369': 12, 'CL:0000034': 12, 'GO:0048103': 12, 'GO:0010970': 12, 'GO:0031503': 12, 'GO:0044782': 12, 'GO:0070925': 12, 'GO:0120031': 12, 'GO:0035082': 12, 'GO:0061512': 12, 'GO:0097712': 12, 'GO:1905349': 12, 'GO:0097711': 12, 'UBERON:0006914': 12, 'UBERON:0011822': 12, 'CL:0000136': 12, 'UBERON:0011821': 12, 'PATO:0002309': 12, 'UBERON:0017650': 12, 'UBERON:0004290': 12, 'PR:000014841': 12, 'UBERON:0004880': 12, 'UBERON:0006267': 12, 'UBERON:0004734': 12, 'CL:0000048': 12, 'UBERON:0007100': 12, 'UBERON:0004151': 12, 'UBERON:0015410': 12, 'UBERON:0004141': 12, 'GO:0008015': 12, 'UBERON:0000178': 12, 'CL:0000071': 12, 'UBERON:0007500': 12, 'UBERON:0004537': 12, 'UBERON:0006965': 12, 'CL:0000680': 12, 'GO:0034220': 12, 'GO:0099537': 12, 'GO:0098794': 12, 'GO:0098793': 12, 'GO:0030154': 12, 'UBERON:0005256': 12, 'CL:0000076': 13, 'CL:0000213': 13, 'CL:0002078': 13, 'UBERON:0002240': 13, 'NCBITaxon:8287': 13, 'GO:0017145': 13, 'GO:0007018': 13, 'GO:0030705': 13, 'GO:0099111': 13, 'GO:0005874': 13, 'GO:0051179': 13, 'GO:0006996': 13, 'GO:0120036': 13, 'GO:0030031': 13, 'GO:0001578': 13, 'GO:0005930': 13, 'GO:0033365': 13, 'GO:0048199': 13, 'GO:0035869': 13, 'GO:0140056': 13, 'UBERON:0011823': 13, 'CL:0000325': 13, 'PATO:0002226': 13, 'UBERON:0000486': 13, 'UBERON:0016888': 13, 'UBERON:0003068': 13, 'UBERON:0006268': 13, 'PATO:0001402': 13, 'UBERON:0015228': 13, 'CL:0002494': 13, 'UBERON:0005498': 13, 'CL:0000232': 13, 'UBERON:0001969': 13, 'UBERON:0002390': 13, 'UBERON:0006596': 13, 'CL:0002139': 13, 'UBERON:0004638': 13, 'CL:0000115': 13, 'CL:0000566': 13, 'UBERON:0014903': 13, 'GO:0048754': 13, 'GO:0006811': 13, 'GO:0055085': 13, 'GO:0099536': 13, 'GO:0048869': 13, 'UBERON:0009142': 13, 'CL:0000215': 14, 'UBERON:0000489': 14, 'UBERON:0005174': 14, 'CL:0005000': 14, 'UBERON:0003076': 14, 'UBERON:0003853': 14, 'UBERON:0006241': 14, 'NCBITaxon:117571': 14, 'GO:0007017': 14, 'GO:0046907': 14, 'GO:0099513': 14, 'GO:0006810': 14, 'GO:0015630': 14, 'GO:0030030': 14, 'GO:0000226': 14, 'GO:0097427': 14, 'GO:0005856': 14, 'GO:0097014': 14, 'GO:0008104': 14, 'GO:0006903': 14, 'GO:0005798': 14, 'GO:0048193': 14, 'GO:0005794': 14, 'GO:0022406': 14, 'GO:0051640': 14, 'PATO:0001397': 14, 'PATO:0001690': 14, 'UBERON:0004291': 14, 'CL:0000081': 14, 'CL:0000329': 14, 'CL:0000764': 14, 'PATO:0002039': 14, 'GO:0005840': 14, 'PR:000001945': 14, 'CL:0000558': 14, 'GO:0005577': 14, 'UBERON:0003061': 14, 'UBERON:0004852': 14, 'PR:000001444': 14, 'PR:000002112': 14, 'PR:000016043': 14, 'UBERON:0011695': 14, 'GO:0061138': 14, 'CHEBI:24867': 14, 'GO:0007267': 14, 'UBERON:0001137': 15, 'CL:0000402': 15, 'UBERON:0003057': 15, 'NCBITaxon:117570': 15, 'GO:0051641': 15, 'GO:0051649': 15, 'GO:0051234': 15, 'GO:0007010': 15, 'GO:0043232': 15, 'GO:0032838': 15, 'GO:0070727': 15, 'GO:0016192': 15, 'GO:0051650': 15, 'GO:0031410': 15, 'GO:0012505': 15, 'PATO:0001396': 15, 'PATO:0001579': 15, 'UBERON:0004139': 15, 'CL:0000988': 15, 'GO:0015671': 15, 'CL:0000763': 15, 'GO:0071971': 15, 'PR:000001002': 15, 'PR:000001004': 15, 'PR:000001012': 15, 'PR:000001020': 15, 'PR:000001024': 15, 'PR:000001083': 15, 'PR:000001084': 15, 'PR:000001289': 15, 'PR:000001839': 15, 'PR:000001889': 15, 'PR:000002978': 15, 'CL:0000552': 15, 'GO:0005615': 15, 'UBERON:0001986': 15, 'PR:000001327': 15, 'PR:000001971': 15, 'UBERON:0004716': 15, 'GO:0001763': 15, 'GO:0023052': 15, 'CL:0000099': 16, 'CL:2000029': 16, 'UBERON:0009615': 16, 'GO:0043228': 16, 'GO:0099568': 16, 'GO:0033036': 16, 'GO:0031982': 16, 'GO:0051648': 16, 'GO:0051656': 16, 'GO:0097708': 16, 'GO:0005773': 16, 'PATO:0070044': 16, 'UBERON:0003084': 16, 'GO:0015669': 16, 'CHEBI:15379': 16, 'CL:0000049': 16, 'GO:0016050': 16, 'GO:0097734': 16, 'GO:0070062': 16, 'PR:000001005': 16, 'PR:000001018': 16, 'PR:000001023': 16, 'PR:000002976': 16, 'CL:0000765': 16, 'CL:0017502': 16, 'GO:0030263': 16, 'CL:0000550': 16, 'GO:0005576': 16, 'UBERON:0016887': 16, 'CL:0000365': 16, 'GO:0050789': 16, 'UBERON:0007281': 17, 'UBERON:0004140': 17, 'UBERON:0007005': 17, 'CL:0002032': 17, 'GO:0140112': 17, 'GO:1903561': 17, 'PR:000025796': 17, 'PR:000001022': 17, 'GO:0030218': 17, 'GO:0005730': 17, 'CL:0000547': 17, 'PATO:0002418': 17, 'GO:0030261': 17, 'GO:0030262': 17, 'CL:0017504': 17, 'GO:0000792': 17, 'CL:0000549': 17, 'CL:0000007': 17, 'CL:0010017': 17, 'GO:0065007': 17, 'UBERON:0006238': 18, 'UBERON:0003052': 18, 'UBERON:0007688': 18, 'UBERON:0036146': 18, 'UBERON:0009881': 18, 'CL:0008001': 18, 'PATO:0001401': 18, 'CL:0000837': 18, 'GO:0065010': 18, 'GO:0030099': 18, 'GO:0034101': 18, 'GO:0031981': 18, 'CL:0002242': 18, 'PATO:0040072': 18, 'CL:0017503': 18, 'CL:0000038': 18, 'PATO:0070045': 18, 'GO:0051276': 18, 'GO:0006921': 18, 'PATO:0070047': 18, 'GO:0000785': 18, 'UBERON:0000955': 19, 'UBERON:0007651': 19, 'UBERON:0001891': 19, 'UBERON:0002028': 19, 'PR:000001869': 19, 'PR:000002981': 19, 'PR:000001003': 19, 'CL:0000037': 19, 'GO:0043230': 19, 'GO:0030097': 19, 'GO:0002262': 19, 'GO:0070013': 19, 'PATO:0002505': 19, 'PATO:0002094': 19, 'CL:0000839': 19, 'CL:0000050': 19, 'GO:0005694': 19, 'GO:0097194': 19, 'GO:0050890': 20, 'UBERON:0002616': 20, 'UBERON:0003849': 20, 'UBERON:0009616': 20, 'UBERON:0002298': 20, 'UBERON:0007277': 20, 'PR:000029032': 20, 'GO:0002244': 20, 'GO:0048468': 20, 'GO:0002376': 20, 'GO:0048872': 20, 'GO:0043233': 20, 'PATO:0001404': 20, 'CL:0002031': 20, 'GO:0030219': 20, 'GO:0032060': 20, 'GO:0006915': 20, 'UBERON:0000073': 21, 'UBERON:0003714': 21, 'UBERON:0003099': 21, 'UBERON:0003080': 21, 'UBERON:0010286': 21, 'UBERON:0001896': 21, 'UBERON:0001943': 21, 'UBERON:0003852': 21, 'PR:000036194': 21, 'NCBITaxon:10090': 21, 'GO:0048871': 21, 'GO:0031974': 21, 'PATO:0001400': 21, 'CL:0000556': 21, 'GO:0032059': 21, 'GO:0012501': 21, 'GO:0097190': 21, 'CL:0000125': 22, 'CL:0000008': 22, 'UBERON:0003056': 22, 'GO:0002027': 22, 'GO:0043576': 22, 'GO:0044058': 22, 'UBERON:0005290': 22, 'UBERON:0010285': 22, 'NCBITaxon:862507': 22, 'GO:0042592': 22, 'PATO:0001393': 22, 'CL:0000553': 22, 'GO:0008219': 22, 'GO:0007165': 22, 'CL:0000095': 23, 'GO:0008016': 23, 'GO:0051239': 23, 'GO:0044057': 23, 'UBERON:0004733': 23, 'UBERON:0010096': 23, 'UBERON:0002020': 23, 'UBERON:0009581': 23, 'NCBITaxon:10088': 23, 'PATO:0001374': 23, 'GO:0007113': 23, 'GO:0050794': 23, 'GO:0051716': 23, 'GO:1903522': 24, 'GO:0060047': 24, 'UBERON:0004732': 24, 'UBERON:0011215': 24, 'GO:0043025': 24, 'UBERON:0004061': 24, 'NCBITaxon:39107': 24, 'GO:0000278': 24, 'GO:0050896': 24, 'GO:0003015': 25, 'UBERON:0000063': 25, 'GO:0044297': 25, 'GO:0036477': 25, 'UBERON:0034707': 25, 'UBERON:0004060': 25, 'UBERON:0004062': 25, 'UBERON:0004022': 25, 'NCBITaxon:10066': 25, 'GO:0007049': 25, 'GO:0140014': 25, 'UBERON:0034705': 26, 'UBERON:0034706': 26, 'UBERON:0003842': 26, 'NCBITaxon:337687': 26, 'GO:0000280': 26, 'GO:1903047': 26, 'NCBITaxon:1963758': 27, 'GO:0048285': 27, 'GO:0022402': 27, 'NCBITaxon:9989': 28, 'NCBITaxon:314147': 29, 'NCBITaxon:314146': 30, 'NCBITaxon:1437010': 31, 'NCBITaxon:9347': 32, 'NCBITaxon:32525': 33, 'NCBITaxon:40674': 34}",-1
291,2291,5,Lung,0.75,"GENE50,GENE3,BPIFB1,GENE40,SAA1,SCGB1A1,RARRES1,MSMB,GENE14,GENE76,SCGB3A1,GENE49,SLPI,LCN2,GENE64,WFDC2,MUC5B",Mucous,,,Club cells,CL:0000158,goblet cell,"{'CL:0000160': 0, 'CL:0002370': 1, 'CL:0019031': 1, 'CL:1000313': 1, 'CL:1000322': 1, 'CL:2000084': 1, 'UBERON:0002392': 1, 'CL:0002480': 2, 'CL:0019003': 2, 'CL:1000143': 2, 'CL:1000320': 2, 'CL:1000495': 2, 'CL:1000314': 2, 'CL:1000315': 2, 'CL:1000323': 2, 'CL:1000437': 2, 'UBERON:0001351': 2, 'UBERON:0005043': 2, 'CL:1000312': 3, 'CL:1000329': 3, 'CL:4033009': 3, 'GO:0060480': 3, 'UBERON:0002341': 3, 'CL:0009039': 3, 'CL:0009057': 3, 'CL:1000321': 3, 'CL:1000327': 3, 'CL:1000317': 3, 'CL:1000436': 3, 'UBERON:0001770': 3, 'UBERON:0005017': 3, 'GO:1901249': 4, 'GO:1901250': 4, 'GO:1901251': 4, 'CL:1000324': 4, 'CL:1000325': 4, 'CL:1000326': 4, 'CL:1000433': 4, 'UBERON:0005029': 4}",-1
292,2292,5,Lung,0.75,"PTPRB,GENE82,GENE47,GENE36,GENE54,GENE67,PRSS23,GENE18,GENE70,TGM2,VWF,LIFR,SELP,PLA1A,CPE,SRPX,SLCO2A1",Vein,,,Fibroblasts,CL:0000057,unknown,-1,-1
293,2293,5,Lung,0.75,"CHN1,CALD1,COL4A2,GENE47,GENE59,GENE78,GENE68,GENE40,NID1,COL4A1,LAMB1,COX4I2,GENE2,TACC1,GENE64,PDGFRB,LAMC3",Pericyte,pericyte,CL:0000669,Smooth muscle cells,CL:0000192,pulmonary endothelial cell,-1,0.2500
294,2294,5,Lung,0.75,"CALD1,TPM2,PLN,GENE41,GENE62,GENE27,DSTN,GENE33,GENE93,GENE92,GENE31,CSRP1,ACTA2,CNN1,DES,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth muscle cells,CL:0000192,smooth muscle cell,0,1.0000
295,2295,5,Lung,0.75,"PTPRB,DKK2,HEY1,GENE19,GENE55,GENE57,GJA5,FBLN5,SEMA3G,GENE14,GENE34,EFNB2,BMX,GENE74,GENE2,EPAS1,ARGLU1",Artery,,,Endothelial cells,CL:0000115,endothelial cell,4,-1
296,2296,5,Lung,0.75,"GENE65,GENE99,HPGD,CYP3A5,CLDN5,GENE63,GENE33,APP,GENE34,STXBP6,GENE96,TBX2,GENE83,EMCN,SOSTDC1,ESAM,EDNRB",Capillary Aerocyte,,,Pericytes,CL:0000669,endothelial cell,4,0.4286
297,2297,5,Lung,0.75,"IPO7,SH3BP5,GENE15,GENE66,GENE20,RALA,GALNT18,GENE34,GENE17,GENE77,SRSF11,PECAM1,ACVRL1,EPAS1,VAT1,WWTR1,GENE2",Capillary Intermediate,,,Epithelial cells,CL:0000066,capillary endothelial cell,-1,0.2500
298,2298,5,Lung,0.75,"C7,GENE19,GENE52,GENE6,GENE78,GENE89,FGF7,C3,WT1,MEDAG,STEAP1,OSR1,CCDC71L,GENE34,GENE12,CPXM1,HAS1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,Fibroblasts,CL:0000057,pulmonary alveolar type 2 cell,-1,0.2857
299,2299,5,Lung,0.75,"ALDH1A3,GENE13,PRG4,GENE79,GALNT9,C3,DSC3,ITLN1,MGARP,WT1,DMKN,GENE24,GENE80,GENE42,SLPI,GENE14,GENE59",Mesothelial,mesothelial cell,CL:0000077,Epithelial cells,CL:0000066,goblet cell,-1,0.2857
300,2300,5,Lung,0.75,"CMTM5,GENE52,TUBB1,GENE72,GRAP2,GENE90,ITGA2B,CABP5,GENE71,PF4,GENE74,GENE38,ACRBP,GP6,GENE97,TMEM40,GP9",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556",Ciliated epithelial cells,CL:0000067,platelet,-1,0.6000
301,2301,5,Lung,0.75,"CD2,GNLY,GENE59,CTSW,S100A6,GENE64,GENE54,GENE69,CCL5,CEBPB,GENE38,CXCR4,GENE81,CD7,LGALS1,GENE16,ZFP36L2",Natural Killer T,,,Natural killer cells,CL:0000623,T cell,-1,0.5556
302,2302,5,Lung,0.75,"CLU,GENE26,CST5,GENE21,GENE86,MET,GENE32,FAM150A,HSPB3,RAMP1,CSRP1,IGF1,SCX,GENE85,GENE2,CNN1,GENE97",Fibromyocyte,,,Fibroblasts,CL:0000057,endothelial cell of artery,"{'CL:1000413': 0, 'CL:0002544': 1, 'CL:1001096': 1, 'CL:1001213': 1, 'CL:1001216': 1, 'CL:1001568': 1, 'CL:2000018': 1, 'CL:2000052': 1, 'CL:4047006': 1, 'GO:0060842': 1, 'CL:0002545': 2}",-1
303,2303,5,Lung,0.75,"CXCL17,S100P,PSCA,COX5A,GENE59,TXN,GENE20,AGR2,GENE42,GENE85,FAM3D,GABRP,CLIC1,GENE23,GENE31,WFDC2,GENE83",Goblet,goblet cell,CL:0000160,Alveolar epithelial cells,CL:0000322,pulmonary alveolar type 2 cell,-1,0.4286
304,2304,5,Lung,0.75,"TFF3,TMPRSS11E,PHGR1,BSND,GENE33,GENE12,FOXI1,GENE88,HEPACAM2,ATP6V1B1,GENE84,STAC2,GENE74,MFSD6L,GENE16,ASCL3,GENE41",Ionocyte,ionocyte,CL:0005006,Goblet cells,CL:0000160,goblet cell,-1,0.6000
